isbn13,isbn10,title,subtitle,authors,thumbnail,description,published_year,average_rating,num_pages,ratings_count,genre_list
9781590170311,1590170318,witch grass,,"['raymond queneau', 'barbara wright']",http://books.google.com/books/content?id=sz6A0oZ_KaAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Seated in a Paris café, a man glimpses another man, a shadowy figure hurrying for the train: Who is he? he wonders, How does he live? And instantly the shadow comes to life, precipitating a series of comic run-ins among a range of disreputable and heartwarming characters living on the sleazy outskirts of the city of lights. Witch Grass (previously titled The Bark Tree) is a philosophical farce, an epic comedy, a mesmerizing book about the daily grind that is an enchantment itself.",2003.0,3.94,328.0,320.0,['fiction']
9781590170700,1590170709,the tenants of moonbloom,,['edward lewis wallant'],http://books.google.com/books/content?id=gNIb_NXhIjQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Norman Moonbloom is a loser, a drop-out who can't even make it as a deadbeat. His brother, a slumlord, hires him to collect rent in the buildings he owns in Manhattan. Making his rounds from apartment to apartment, Moonbloom confronts a wildly varied assortment of brilliantly described urban characters, among them a gay jazz musician with a sideline as a gigolo, a Holocaust survivor, and a brilliant young black writer modeled on James Baldwin. Moonbloom hears their cries of outrage and abuse; he learns about their secret sorrows and desires. And as he grows familiar with their stories, he finds that he is drawn, in spite of his best judgment, into a desperate attempt to improve their lives. Edward Lewis Wallant's astonishing comic tour de force is a neglected masterpiece of 1960s America.",2003.0,3.89,264.0,488.0,['fiction']
9781590171035,1590171039,mistress masham's repose,,"['t. h. white', 'fritz eichenberg']",http://books.google.com/books/content?id=J_Sg2c9uwT8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ten-year-old Maria, an orphaned heiress living with her unpleasant guardians on a crumbling English estate called Malplaquet, finds her life changing in unimagined ways when she explores an overgrown island on the estate's lake and discovers the descendants of Gulliver's Lilliputians.",1946.0,3.94,260.0,1404.0,['fiction']
9781590171103,1590171101,hons and rebels,,['jessica mitford'],http://books.google.com/books/content?id=jjfhAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this ""wonderfully funny and very poignant"" (Philip Toynbee) autobiography, Mitford offers a fascinating study of the unusual upbringing of her famous family.",2004.0,4.12,284.0,2889.0,"['biography', 'autobiography']"
9781590171493,1590171497,the man who watched trains go by,,"['georges simenon', 'marc romano', 'douglas thin']",http://books.google.com/books/content?id=-T7faBq7gxUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A man who has lived within the lines of moral conduct and good behavior for most of his life discovers in one fateful evening that his world is unraveling and commits murder--an act that seems to contradict his entire life. Reprint.,2005.0,3.85,203.0,1385.0,['fiction']
9781590171622,1590171624,the new york stories of henry james,,"['henry james', 'colm tóibín']",http://books.google.com/books/content?id=LlpBNR7_vpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Brings together for the first time all the stories that Henry James set in New York City, including ""The Jolly Corner,"" ""An International Episode,"" and ""The Impressions of a Cousin.""",2006.0,4.04,563.0,137.0,['fiction']
9781590171707,1590171705,dime-store alchemy,the art of joseph cornell,"['charles simic', 'joseph cornell']",http://books.google.com/books/content?id=yllRAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In Dime-Store Alchemy, poet Charles Simic refects on the life and work of Joseph Cornell, the maverick surrealist who is one of America’s great artists. Simic’s spare prose is as enchanting and luminous as the mysterious boxes of found objects for which Cornell is justly renowned. In a work that is in various degrees biography, criticism, and sheer poetry, Simic tells the story of Cornell’s life and illuminates the hermetic mysteries of his extraordinary boxes–objects in which private obsessions were alchemically transformed into enduring works of art. Simic sees Cornell’s work as exemplifying a distinctively American aesthetic, open to the world, improvisatory, at once homemade and universal, modest and teasing and profound. Full of unexpected riches, Dime-Store Alchemy is both an entrancing meditation on the nature of art and a perfect introduction to a major American artist by one of his peers–a book that can be perused at length or dipped into at leisure again and again.",2006.0,4.21,116.0,69.0,['art']
9781590171943,1590171942,the strangers in the house,,['georges simenon'],http://books.google.com/books/content?id=7GIPCVrT4HMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Dirty, drunk, unloved, and unloving, Hector Loursat has lived as a near recluse since his wife abandoned him and their infant daughter eighteen years before. Though a member of a prominent local family and at one time a successful lawyer, Loursat now shuns and is shunned by polite society–which suits him fine. He prefers to spend his evenings leafing through the books in his library and drinking Bordeaux. Loursat does his best to ignore the presence of his teenage daughter, paying little attention to the questionable activities that seem to be going on in his vast, old, ever-more dilapidated house. But then, one night, the sound of a gunshot penetrates the padded walls of Loursat’s study. He leaves the security of his wing of the house to investigate. What he stumbles on is a case of murder. Loursat begins to discover something of the secret life of his daughter and her circle of friends, young people from all levels of local society. He finds himself strangely drawn to this group, and when one of them is accused of the murder, he astonishes all by taking up the young man’s defense. Reluctantly Loursat finds himself drawn back into the thick of life. InThe Strangers in the House, Georges Simenon, master chronicler of the dark side of the human heart, gives us a detective story that is also a tale of an improbable redemption.",2006.0,3.76,194.0,633.0,['fiction']
9781590172186,1590172183,a savage war of peace,"algeria, 1954-1962",['alistair horne'],http://books.google.com/books/content?id=wuoDDB4Rbz8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Although war was never formally declared, the Algerian War lasted from 1954 to 1962. It caused six French governments to fall, led to the collapse of the Fourth Republic, brought De Gaulle back to power, and came close to provoking a civil war on French soil. More than a million Muslim Algerians died in the conflict and as many European settlers were driven into exile. Above all, the war was marked by an unholy marriage of revolutionary terror and state torture. The war made headlines around the world, and at the time it seemed like a French affair: Now, this brutal and intractable conflict looks less like the last colonial war than the first postmodern one--a full-dress rehearsal for the sort of amorphous struggle that convulsed the Balkans in the 1990s and that is now ravaging Iraq, and in which religion, nationalism, imperialism, and terrorism assume previously unimagined degrees of intensity.",2006.0,4.22,608.0,1811.0,['history']
9781590175866,1590175867,diary of a man in despair,,"['fritz percy reck-malleczewen', 'friedrich reck', 'paul rubens', 'richard j. evans']",http://books.google.com/books/content?id=dS0CGQRd_44C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Originally published: New York: Macmillan Company, 1970.",2013.0,4.22,264.0,30.0,"['biography', 'autobiography']"
9781590301081,1590301080,dewdrops on a lotus leaf,zen poems of ryōkan,"['ryōkan', 'john stevens']",http://books.google.com/books/content?id=mIxUTxblX6kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The Japanese poet-recluse Ryokan (1758–1831) is one of the most beloved figures of Asian literature, renowned for his beautiful verse, exquisite calligraphy, and eccentric character. Deceptively simple, Ryokan's poems transcend artifice, presenting spontaneous expressions of pure Zen spirit. Like his contemporary Thoreau, Ryokan celebrates nature and the natural life, but his poems touch the whole range of human experience: joy and sadness, pleasure and pain, enlightenment and illusion, love and loneliness. This collection of translations reflects the full spectrum of Ryokan's spiritual and poetic vision, including Japanese haiku, longer folk songs, and Chinese-style verse. Fifteen ink paintings by Koshi no Sengai (1895–1958) complement these translations and beautifully depict the spirit of this famous poet.",2004.0,4.56,120.0,169.0,['poetry']
9781590301944,1590301943,the changeling,a novel,['kate horsley'],http://books.google.com/books/content?id=UuALAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A young woman searches for identity and redemption in this darkly magical and provocative coming-of-age story set in 14th-century Ireland. High school & older.,2005.0,3.56,339.0,295.0,['fiction']
9781590302088,1590302087,making a change for good,a guide to compassionate self-discipline,['cheri huber'],http://books.google.com/books/content?id=rnt1ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In her new book, Huber takes on the topic of changing ourselves: how do we break ""bad habits"" and start good ones, whether it's in the realm of exercise, eating, shopping, or committing ourselves to a spiritual practice such as meditation? Huber points out that we've all been led to believe that if we were only a little better in some way, we'd find happiness. We're always thinking, ""Life isn't the way it should be - and it's my fault!"" But, Huber explains, no amount of self-punishment will ever make us happy or bring us control over life's problems. The happiness and peace we are looking for is ultimately found only in self-acceptance and kindness. MAKING A CHANGE FOR GOOD encourages us to focus on what is true for us in this moment so that our experience can be authentic, awake, honest, and joyful, with no need to hide out in addictive behaviors or run away from reality by using substances or other habitual escapes. This book includes a guided thirty-day program of daily meditation, contemplation, and journaling.",2007.0,3.92,128.0,291.0,['philosophy']
9781590302255,1590302257,the art of war,,"['sun-tzu', 'sunzi']",http://books.google.com/books/content?id=Kjw1jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Written around the 6th century BC, The Art of War is one of the oldest books about war and military strategy, and probably the best. For more than two thousand years, Sun-tzu's ""The Art of War"" has provided leaders with essential advice on battlefield tactics, managing troops and terrain, and employing cunning and deception. Above all, it teaches how, when battles commences, to think on your feet and catch your enemy off guard. An elemental part of Chinese culture, it has also become a touchstone for the Western struggle for survival and success.",2005.0,3.97,273.0,214954.0,['philosophy']
9781590385814,1590385810,fablehaven,,['brandon mull'],http://books.google.com/books/content?id=tbVIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Kendra and Seth go to stay at their grandparents' estate, they discover that it is a sanctuary for magical creatures and that a battle between good and evil is looming.",2006.0,4.09,351.0,111896.0,['fiction']
9781590525937,1590525930,dominion,,['randy alcorn'],http://books.google.com/books/content?id=IwdwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a university professor is found murdered, a brilliant and quick-witted homicide detective, Ollie Chandler, suspects the murderer could be a fellow homicide detective, but as Ollie probes deeper, another detective is murdered.",2006.0,4.22,603.0,4075.0,['fiction']
9781590526866,1590526864,reluctant burglar,,['jill elizabeth nelson'],http://books.google.com/books/content?id=mplfA_vAWOYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Desiree's murdered father was an art thief. Can she preserve the family business, please her heavenly Father, avoid death threats, and trust FBI Special Agent Tony Lucano all at the same time?",2006.0,3.67,345.0,173.0,['fiction']
9781590583425,1590583426,effigies,a faye longchamp mystery,['mary anna evans'],http://books.google.com/books/content?id=yWDPwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Faye Longchamp and Joe Wolf Mantooth have traveled to Neshoba County, Mississippi, to help excavate a site near Nanih Waiya, the sacred mound where tradition says the Choctaw nation was born.When farmer Carroll Calhoun refuses the archaeologists’ request to investigate an ancient Native American mound, Faye and her colleagues are disappointed. But his next action breaks their hearts: he tries to bulldoze the huge relic to the ground. Faye and Joe rush to protect history with their bodies, if necessary. The situation grows more dangerous as Choctaws arrive to defend the mound and the farmer’s white and black neighbors come to defend his property rights. A popular young sheriff is able to defuse the situation, but tempers are short. That night, Calhoun is found dead, his throat sliced with a handmade stone blade. Was he killed by an archaeologist angered by his wanton destruction of history? Did a Choctaw take up arms to defend an embattled heritage? Did someone decide to even the score with an old rival? The sheriff is well-aware that Faye and Joe were near the spot where Calhoun’s body was found. The whole county saw their confrontation with him over the mound. And their combined knowledge of stone tools is impressive. They had motive, means, and opportunity—but so did almost everyone in Neshoba County.",2011.0,4.02,301.0,429.0,['fiction']
9781591146919,1591146917,bull halsey,,['elmer belmont potter'],http://books.google.com/books/content?id=bVheUPjxImYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Applauded by the public and revered by the men who served under him, Adm. William F. Halsey was one of the leading American personalities of World War II. His reputation as a no-holds-barred fighter and his tough-guy expression earned him the nickname ""Bull,"" yet he was also known for showing genuine compassion toward his men and inspiring them to great feats in the Pacific. Originally disclaiming the praise heaped on him, Halsey eventually came to believe in the swashbuckling legend that surrounded him, and his conduct became increasingly controversial. Naval historian E. B. Potter, who established his reputation with an award-winning biography of Chester W. Nimitz, gets behind the stereotype of this national hero and describes Halsey at his best and worst, including his controversial actions at Leyte Gulf. To write this book Potter had full access to Halsey's family and to the admiral's private papers and provides detail of Halsey's youth and career before the war. First published in 1985, it remains the definitive study.",2003.0,4.16,440.0,55.0,"['biography', 'autobiography']"
9781591165835,1591165830,vagabond,,['takehiko inoue'],http://books.google.com/books/content?id=e1TOxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005.0,4.41,224.0,465.0,"['graphic novel', 'comics']"
9781591391678,1591391679,hardball,are you playing to play or playing to win?,"['george stalk', 'robert lachenauer', 'john butman']",http://books.google.com/books/content?id=cscGBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Hardball takes leaders deep inside the world of hardball competition - a world where the players are zealously committed to winning and relentlessly driven to strengthen their competitive positions, creating a virtuous cycle that puts them far out of competitors' reach. Based on twenty-five years of experience advising and observing a range of companies, Stalk and Lachenauer reveal how hardball competitors achieve decisive victories - without bending the law and without compromising their obligations to customers and stakeholders. These companies often play rough, and they don't apologize for it. Yet they are also extraordinarily adept at the ""soft"" side of management - rallying talent and building culture through a laserlike focus on the few issues most critical to success. Using detailed and engaging stories from many industries, Hardball outlines seven classic hardball strategies: unleash massive and overwhelming force, exploit anomalies, threaten competitors' profit sanctuaries, take it and make it your own, entice competitors' into retreat, break industry compromises, and hardball M&A. The authors reveal who uses hardball strategies, under what circumstances each strategy is most effective, and how to orchestrate the attack.",2004.0,3.49,192.0,82.0,"['business', 'economics']"
9781591821571,1591821576,demon diary,,"['kara lim', 'lee yun hee']",http://books.google.com/books/content?id=uQPJsD8lod8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In an effort to obtain the services of the noble demon, Eclipse, Demon Lord Krayon challenges Eclipse and his master, Raenef, an unlikely Demon Lord in training, to prove they are worthy of each other.",2003.0,4.11,192.0,1156.0,"['graphic novel', 'comics']"
9781591829539,1591829534,crescent moon,,['haruko iida'],http://books.google.com/books/content?id=Z5-cpux9BaAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this fantastical adventure, Mahiru must battle the powers that are awakened by the dark moon.",2005.0,4.22,169.0,270.0,"['graphic novel', 'comics']"
9781592283194,1592283195,the greatest sailing stories ever told,twenty-seven unforgettable stories,['christopher caswell'],http://books.google.com/books/content?id=jwoXvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The best sailing yarns, from Sir Ernest Shackleton and Joshua Slocum to WIlliam F. Buckley.",2004.0,3.63,286.0,47.0,['sports']
9781592289806,1592289800,"from baghdad, with love","a marine, the war, and a dog named lava","['jay kopelman', 'melinda roth']",http://books.google.com/books/content?id=6t7ungEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the story of Marine Jay Kopelman's efforts to have Lava, a dog found in Fallujah, sent to the United States, at the same time focusing on Iraqi political corruption, miltary bureaucracy, and the sufferings of ordinary Iraqis who have become the innocent victims of the war.",2006.0,4.11,196.0,6245.0,['history']
9781592402694,1592402690,"here, there and everywhere",my life recording the music of the beatles,"['geoff emerick', 'howard massey']",http://books.google.com/books/content?id=bpjbmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An engineer who worked with the Beatles during the productions of ""Revolver,"" ""Sgt. Pepper's Lonely Hearts Club Band,"" and other albums describes his innovative recording techniques, and shares his insights into the band's creative processes.",2007.0,4.25,400.0,4205.0,"['biography', 'autobiography']"
9781593072599,1593072597,hellsing,,['kohta hirano'],http://books.google.com/books/content?id=Sg6hPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Chronicles the exploits of the secret Hellsing Organization, formed by the Hellsing family to protect England and the Protestant church from vampires and other monsters, and its top operative, the vampire Alucard.",2004.0,4.29,200.0,2518.0,"['graphic novel', 'comics']"
9781593073527,1593073526,star wars: clone wars volume 6: on the fields of battle,,"['john ostrander', 'jan duursema', 'dan parsons', 'brad anderson', 'tomas giorello']",,"From the space-station headquarters of the Bounty Hunters' Guild, to untamed worlds on the edge of the galaxy, the Jedi must go where the Clone Wars take them. Mace Windu leads an elite Jedi strike force against an army of trained killers in a demonstration of Jedi power and resolve...Aayla Secura must confront her former Master in an effort to retrieve the plans for a weapon that has already destroyed one world...Obi-Wan Kenobi and Anakin Skywalker must join forces with a renegade Jedi to prevent a fleet of warships from falling into the hands of the enemy... On whatever field of battle the Jedi find themselves, their greatest challenge is to remain true to their teachings and to the ways of the Force!",2005.0,4.04,168.0,463.0,"['graphic novel', 'comics']"
9781593074661,1593074662,star wars: empire volume 5,,['various'],http://books.google.com/books/content?id=hPcFyQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Luke Skywalker fights side-by-side with a shipwrecked veteran from the Clone Wars, Han Solo’s flirtations with an old flame land him in the fire, and BoShek (the galaxy's second-coolest smuggler) attracts a whole lotta blaster fire from Rebels and Imperials alike in this collection featuring some of the most unexpected stories in the era of the Empire! Whether it’s BoShek transporting an innocent-enough looking girl, Han making a supply run for the resource-strapped Alliance, or Luke flying escort for a Rebel Intelligence team on a supposedly deserted planet, these adventures may start as routine missions, but their endings are anything but predictable!",2006.0,3.51,120.0,128.0,"['graphic novel', 'comics']"
9781593074821,1593074824,"star wars: clone wars volume 8: the last siege, the final truth",,"['john ostrander', 'jan duursema', 'dan parsons', 'brad anderson', 'tom√é¬•s giorello']",http://books.google.com/books/content?id=uKSFbwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While both the Republic and the Separatists have suffered staggering losses during the Clone Wars, nothing could have prepared them for the battle they face on the desert world of Saleucami. Beneath the surface of this Outer Rim planet, the Dark Jedi Sora Bulq has begun cloning an army of Morgukai assassins. Unwilling to leave this grave new threat unchecked, the Jedi and their armies soon find themselves entrenched in a five-month siege. Now, time and resources have run out, and it's up to a crack team of Jedi, led by Quinlan Vos and Aayla Secura, to infiltrate the Separatist base. • Collecting stories from Star Wars: Republic #72-77. • A betrayal will be revealed and the ultimate sacrifice made in this volume of Star Wars: Clone Wars, chronicling events that tie directly into Revenge of the Sith!",2006.0,4.09,144.0,398.0,"['graphic novel', 'comics']"
9781593075293,1593075294,eden,it's an endless world!.. vol. 3,['hiroki endo'],http://books.google.com/books/content?id=kzBlAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With the world reeling from the after effects of a brutal, widespread virus, civilization is torn between the laws and ways of the old world and a new order where cybernetic implants are commonplace and might means right. Elijah and his comrades-in-arms attempt to cross the Andes Mountains, with Propater's gruesome Aeon soldiers and armored troops hot on their heels.",2006.0,4.2,224.0,405.0,"['graphic novel', 'comics']"
9781593075439,159307543X,conan and the demons of khitai,,"['akira yoshida', 'paul lee', 'robert ervin howard', 'pat lee']",http://books.google.com/books/content?id=mb_RPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Set many years in the future from the award-winning ongoing series, Conan and the Demons and Khitai marks Conan's first appearance as King in Dark Horse's best-selling comics revival of the legendary fantasy hero. When King Conan receives an invitation from the Eastern kingdom of Khitai to open trade in precious jewels and spices, he decides that he will travel into this long-mysterious land. Yet to do so is perilous, as those who have requested his company may have far more devious intentions, and beasts unseen by Western eyes lurk amidst the shadows.",2006.0,3.3,90.0,121.0,"['graphic novel', 'comics']"
9781593075538,1593075537,star wars: clone wars volume 9: endgame,,"['john ostrander', 'welles hartley', 'jan duursema', 'doug wheatley', 'dan parsons', 'brad anderson', 'chris chuckry', 'tomas giorello']",http://books.google.com/books/content?id=KL98AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Witness the untold stories of the Jedi who took a last stand against Emperor Palpatine in the moments during, and immediately after, the events in Revenge of the Sith! Watch Darth Vader undertake a Jedi ""purge"" of his own in the hunt for Obi-Wan Kenobi! In the jungles of the Wookiee homeworld Kashyyyk, Quinlan Vos wages a battle of impossible odds against his own troops to protect his loved ones. On the icy Outer Rim world of Toola, Jedi Master Kai Huddora takes a terrified Padawan into his charge after her own master falls to Order 66. Amidst the forests of New Plymto, Dass Jennir finds himself in league with a band of rebels he'd led attacks against only days before. Not all Jedi are scattered across the galaxy however, and soon, a brave few will plot to topple Sith rule-by setting a trap for the newly unveiled Darth Vader! • Collects Star Wars: Republic 79-83 and the one shot Star Wars: Purge • This volume proves that while the Clone Wars have ended, the fight for the fate of the Jedi has just begun!",2006.0,4.11,144.0,391.0,"['graphic novel', 'comics']"
9781593076122,1593076126,museum of terror,tomie 2,['junji itō'],http://books.google.com/books/content?id=bXVQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,An eternally youthful and beautiful girl inspires people to commit murder in the most twisted ways.,2006.0,4.1,376.0,888.0,"['graphic novel', 'comics']"
9781593076276,1593076274,star wars: empire volume 6 in the shadows of their fathers,,"['thomas andrews', 'scott allie', 'adriana melo', 'michael lacombe', 'joe corroney']",http://books.google.com/books/content?id=EFvXzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Luke Skywalker confronts the legacy of the Jedi father he never knew in an epic story involving Princess Leia, Darth Vader, and the fate of an entire planet! When Luke and Leia travel to Jabiim recruiting allies for the fledgling Rebellion, they unwittingly set into motion events that will ignite one man's betrayal of his people, pit rebel hero against rebel hero, and attract the attention of the Empire's deadliest enforcer-Darth Vader! • This action-packed tale sheds new light on Anakin Skywalker's actions at the Battle of Jabiim during the Clone Wars.",2005.0,3.71,144.0,116.0,"['graphic novel', 'comics']"
9781593076405,1593076401,star wars: knights of the old republic vol. 1--commencement,,"['john jackson miller', 'brian ching', 'travel foreman', 'travis charest']",http://books.google.com/books/content?id=srJgAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Thousands of years before Luke Skywalker would destroy the Death Star in that fateful battle above Yavin 4, one lone Padawan would become a fugitive hunted by his own Masters, charged with murdering every one of his fellow Jedi-in-training! From criminals hiding out in the treacherous undercity of the planet Taris, to a burly, mysterious droid recovered from the desolate landscape of a cratered moon, Padawan Zayne Carrick will find unexpected allies in his desperate race to clear his name before the unmerciful authorities enact swift retribution upon him! • Collects Knights of the Old Republic #0-#6. • Set during the era of the smash-hit video games, Knights of the Old Republic features all-new characters in an action-packed adventure essential to any serious Star Wars devotee and the perfect introduction for anyone interested in exploring the universe beyond the movies!",2006.0,4.07,152.0,1723.0,"['graphic novel', 'comics']"
9781593076672,1593076673,facts in the case of the departure of miss finch hc,,"['neil gaiman', 'michael zulli']",http://books.google.com/books/content?id=U_vswAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Come, come and hear of the strange and terrible tale of Miss Finch, an exacting woman befallen by mystery and abduction deep under the streets of London! New York Times best-selling author Neil Gaiman delivers another stunning hardcover graphic novel with longtime collaborator Michael Zulli (Creatures of the Night, The Sandman). This is the first comics adaptation of his popular story ""The Facts in the Case of the Departure of Miss Finch,"" which saw print only in the U.K. edition of Gaiman's award-winning work Smoke and Mirrors: Short Fictions and Illusions and was recently interpreted for his Speaking in Tongues CD. The Facts in the Case of the Departure of Miss Finch is a ""mostly true story"" that combines the author's trademark magic realism with Zulli's sumptuous paintings, and has been newly rewritten for this hardcover. Join a group of friends, with the stern Miss Finch in tow, as they enter musty caverns for a subterranean circus spectacle called ""The Theatre of Night's Dreaming."" Come inside, get out of the pounding rain, and witness this strange world of vampires, ringmasters, illusions, and the Cabinet of Wishes Fulfill'd. • The latest hardcover from New York Times best-selling author Neil Gaiman (Anansi Boys and The Sandman: Endless Nights), one of the world's best-loved comics writers! • Smoke and Mirrors won the 1998 MacMillan Silver PEN Award for Best Short Story Collection.",2008.0,3.55,51.0,1934.0,"['graphic novel', 'comics']"
9781593077099,1593077092,star wars: empire volume 7--the wrong side of the war,,"['welles hartley', 'davide fabbri', 'christian dallavecchia', 'david michael beck']",http://books.google.com/books/content?id=i6DfxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fresh from the killing fields of Jabiim, where the Empire has virtually wiped out the populace of that world, Imperial Lieutenant Janek Sunber is sent to the quiet prison base on Kalist VI. But, unbeknownst to the Empire, the Rebels have designs on Kalist Base both for its desirable fuel supplies, and for the presence of a very important prisoner-one of their own who has already attracted the interest of Darth Vader. Sunber doesn't know it, but he's on a collision course with an old friend who is with the Rebels, and he finds himself wondering which of them is on the wrong side of the war. • Just in time for the thirtieth anniversary of Star Wars comes a story that reintroduces a character not mentioned since A New Hope! • Collecting issues #35-40 of Star Wars Empire, this graphic novel holds a surprise that is sure to delight every Star Wars fan!",2007.0,3.8,144.0,103.0,"['graphic novel', 'comics']"
9781593077365,159307736X,devil by the deed,,"['matt wagner', 'rich rankin']",http://books.google.com/books/content?id=cfA8AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Matt Wagner's diabolical, Eisner nominated series, starring one of the most popular and controversial characters in modern comics history.",2007.0,4.08,48.0,521.0,"['graphic novel', 'comics']"
9781593080235,1593080239,middlemarch,,"['george eliot', 'megan mcdaniel']",http://books.google.com/books/content?id=rTuCTr1pdc4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Enter the provincial town of Middlemarch, circa 1830, where the individual destinies of tradespeople, middle classes, and country gentry shape and are shaped by the community.",2003.0,3.95,848.0,478.0,['fiction']
9781593080389,1593080387,uncle tom's cabin,,['harriet beecher stowe'],http://books.google.com/books/content?id=FkCHGkuPf98C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Uncle Tom's master sells him, separating him from his wife, and he becomes attached to the gentle daughter of his new owner, but after her death, he is sold to the evil Simon Legree""--NoveList.",2003.0,3.86,530.0,490.0,['fiction']
9781593083779,1593083777,swann's way,,"['marcel proust', 'elizabeth dalton']",http://books.google.com/books/content?id=wHUIr6NhLwMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the first book of Proust's monumental work ""Remembrance of Things Past"", introducing such themes as the destructive force of obsessive love, the allure and the consequences of transgressive sex, and the selective eye that shapes memories.",2005.0,4.14,466.0,18.0,['fiction']
9781593600259,1593600259,the sillymarillion,an unauthorized parody of j. r. r. tolkien's classic the silmarillion,['d. r. lloyd'],http://books.google.com/books/content?id=shwBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Satirizing one of J.R.R. Tolkien's most popular fantasy epics, a parody in the tradition of Bored of the Rings blends modern humor with Tolkien's saga of good and evil. Original.",2004.0,3.65,192.0,23.0,['fiction']
9781593761226,1593761228,the soloist,,['nicholas christopher'],http://books.google.com/books/content?id=A7U2swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At thirty-four, piano soloist Max Randal has hit a wall. It's been four years since his last live performance, and his manager is intent on revitalizing his career with a big concert at Carnegie Hall. As if that wouldn't be enough for Max to worry about, as he struggles to prepare, the ghosts of his failed relationships have come to haunt him -- his first ex-wife is dying, his second ex-wife wants to get back together, the mother of his child has taken off for Europe and unexpectedly left him to care for their nine-year-old, and his present girlfriend now wants to get serious. Believe it or not, the plot only gets thicker. Merging dozens of characters and events into a seamless narrative, gifted novelist and poet Nicholas Christopher delivers a compelling tale. Like an exhilarating performance,The Soloist takes you on a brilliant adventure that resonates even once it's over.",2006.0,3.27,320.0,54.0,['fiction']
9781593851170,1593851170,the nature of play,great apes and humans,"['anthony d. pellegrini', 'peter k. smith']",http://books.google.com/books/content?id=Nukz6dJNCO0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"""Comprehensive and up to date, this tightly edited volume belongs on the desks of researchers and students in developmental psychology, comparative psychology, animal behavior, and evolutionary psychology, and will also be of interest to anthropologists. It is a richly informative text for advanced undergraduate- and graduate-level courses.""--BOOK JACKET.",2005.0,4.25,308.0,4.0,['psychology']
